10211,,4.0,2.0,5.0,5.0,,5.0,3.0,,4.0,,,4.0,3.0,4.0,,,4.0,5.0,,4.0,3.0,4.0,4.0,4.0,,4.0,5.0,4.0,,,3.0,,,,,4.0,,,,,5.0,4.0,2.0,4.0,5.0,,,2.0,5.0,,2.0,,,,2.0,4.0,4.0,3.0,,,,,2.0,,5.0,,,,,3.0,5.0,,,3.0,4.0,,,3.0,,,,3.0,,4.0,3.0,,,,,,,4.0,,,,,,,2.0,5.0,5.0,,,,,,,,,,3.0,,,3.0,3.0,,,,,3.0,,3.0,,,4.0,,,,,,2.0,,3.0,,,,4.0,,,,,,,,,3.0,,5.0,,,,,,,3.0,,,,2.0,,,,3.0,5.0,,,,,4.0,,,3.0,,,3.0,,,,,4.0,,2.0,4.0,,,,3.0,,,4.0,5.0,,,,,2.0,4.0,,
10256,,5.0,5.0,5.0,3.0,,,3.0,5.0,5.0,4.0,,2.0,2.0,3.0,,,4.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,5.0,3.0,5.0,,4.0,,,4.0,,5.0,,4.0,4.0,5.0,2.0,4.0,,4.0,5.0,2.0,,5.0,,,,5.0,3.0,3.0,,4.0,,,,5.0,,4.0,3.0,,,,4.0,,2.0,,4.0,3.0,,5.0,1.0,,4.0,4.0,1.0,4.0,,4.0,5.0,,4.0,,,,,1.0,,,4.0,,,,,,5.0,2.0,,,2.0,,4.0,,5.0,,,,,4.0,,,,2.0,3.0,,,,3.0,,,3.0,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,4.0,,,3.0,2.0,,1.0,,,4.0,,,,,,3.0,,,,4.0,,,,,2.0,3.0,,,,4.0,,,
10317,4.0,5.0,4.0,4.0,5.0,,,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,3.0,5.0,4.0,4.0,,,,4.0,,,4.0,4.0,,5.0,,,3.0,4.0,,,5.0,,5.0,3.0,5.0,,4.0,,4.0,3.0,4.0,,4.0,5.0,5.0,,,3.0,,,,,,4.0,,3.0,,4.0,,5.0,5.0,,,,,,,5.0,3.0,5.0,3.0,,,,,,5.0,3.0,,4.0,,3.0,4.0,,,,5.0,,4.0,4.0,,,5.0,,,4.0,,,,4.0,,,,,1.0,3.0,,5.0,,,4.0,4.0,,3.0,,5.0,,,3.0,,,,3.0,,,,,,,,,4.0,,5.0,4.0,,,,5.0,,,2.0,,,,,,5.0,,4.0,,5.0,,5.0,3.0,,,,3.0,3.0,,,4.0,,2.0,4.0,4.0,3.0,3.0,,,,,,4.0,5.0,,4.0,,,,3.0,,,
10380,5.0,5.0,2.0,5.0,4.0,,5.0,3.0,3.0,,5.0,,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,,3.0,3.0,5.0,3.0,1.0,3.0,3.0,,4.0,4.0,1.0,,,5.0,,,,,5.0,2.0,,3.0,2.0,2.0,,,2.0,3.0,,,,3.0,5.0,3.0,4.0,,,4.0,,,3.0,4.0,,2.0,,,,,,,5.0,,,,,5.0,,,,,5.0,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,5.0,,,,4.0,,,,4.0,,,,,5.0,,,,,,,4.0,,5.0,,,5.0,5.0,,,5.0,4.0,,5.0,,,,,,,3.0,,3.0,,,5.0,,,,,,,,,5.0,5.0,3.0,,,,,1.0,5.0,2.0,,,,,4.0,5.0,,5.0,,,,
10444,5.0,5.0,5.0,3.0,,,3.0,3.0,,4.0,5.0,,5.0,4.0,,,,5.0,3.0,,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,,,,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,,2.0,4.0,4.0,,5.0,2.0,,,5.0,4.0,3.0,5.0,,,5.0,2.0,4.0,,,5.0,,,,,,,,,4.0,,3.0,,,,,,,5.0,,,,,,,,5.0,,,,,,,,,3.0,,,,,4.0,5.0,,,2.0,,5.0,,5.0,5.0,5.0,,1.0,3.0,,,,,,,,,5.0,,,3.0,,,,,,5.0,,,,,3.0,4.0,5.0,,,4.0,4.0,,,4.0,,,,,,,3.0,,,,2.0,2.0,,,,5.0,,,5.0,,4.0,3.0,,,2.0,,,,5.0,,,4.0,,,,,,,,,,,,,,3.0,,
10480,5.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,,4.0,4.0,4.0,,,5.0,4.0,5.0,5.0,,4.0,5.0,4.0,5.0,5.0,,4.0,5.0,,,4.0,4.0,4.0,4.0,,4.0,5.0,,4.0,,3.0,4.0,4.0,4.0,,3.0,5.0,4.0,,2.0,4.0,,2.0,,,,,4.0,,,4.0,,3.0,4.0,,,5.0,4.0,,4.0,,,,,,,,,,,,5.0,4.0,,4.0,1.0,3.0,5.0,,,,,,,1.0,,,,5.0,,5.0,,,,1.0,,,,,4.0,3.0,,,,,,4.0,,,,5.0,,4.0,4.0,,,,,,,,,4.0,,,,5.0,,,,5.0,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,4.0,,,,,,5.0,,,,,,,,,,,,,,5.0,,,5.0,,,,,,3.0
10523,,4.0,3.0,4.0,2.0,,4.0,4.0,3.0,3.0,4.0,,4.0,3.0,4.0,3.0,,4.0,4.0,,4.0,5.0,,4.0,,4.0,,4.0,3.0,,4.0,3.0,4.0,,5.0,4.0,,4.0,,5.0,4.0,3.0,3.0,3.0,4.0,4.0,,4.0,3.0,,,3.0,3.0,4.0,4.0,,5.0,3.0,,3.0,,4.0,,3.0,4.0,3.0,,,,4.0,3.0,4.0,,,3.0,3.0,4.0,3.0,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,,,,,4.0,,,,,,4.0,4.0,,,2.0,,,3.0,,4.0,,,,,,,4.0,4.0,,4.0,,,,,4.0,,,4.0,,,,,5.0,5.0,,,,,5.0,,,,,4.0,5.0,,,,,,,,,,,,3.0,,,3.0,,4.0,,4.0,,,,,5.0,,,,,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,,3.0,,,
10535,5.0,5.0,5.0,5.0,5.0,,,,3.0,5.0,4.0,,,3.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,5.0,,4.0,4.0,3.0,,4.0,5.0,5.0,5.0,,2.0,,5.0,5.0,,,,5.0,,4.0,5.0,,5.0,,,,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,,,,,,,,,4.0,,5.0,5.0,,3.0,4.0,,,,4.0,3.0,5.0,,5.0,,,4.0,,,5.0,4.0,,,,5.0,,,4.0,5.0,,,,,3.0,,,,,,,5.0,5.0,3.0,,,5.0,4.0,,,,,,3.0,,,5.0,,,,,4.0,,5.0,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,3.0,4.0,5.0,,,,,5.0,,,,5.0,,,2.0,,,5.0,,,,5.0,,4.0,,,5.0,4.0,,,5.0,,4.0,,,5.0,5.0
10624,5.0,4.0,4.0,4.0,5.0,,4.0,,5.0,5.0,5.0,,5.0,2.0,,,5.0,5.0,4.0,,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,,,3.0,5.0,,,5.0,5.0,4.0,5.0,,,2.0,5.0,3.0,3.0,,2.0,4.0,4.0,,5.0,3.0,5.0,,5.0,4.0,,1.0,3.0,,,,4.0,5.0,,,5.0,5.0,,5.0,3.0,,5.0,5.0,,5.0,5.0,,4.0,4.0,,,2.0,,5.0,,5.0,5.0,,,,,,,,,,,,,,5.0,4.0,,,,5.0,4.0,4.0,,,,,,4.0,5.0,,5.0,,,,,4.0,,,3.0,3.0,,,5.0,5.0,,,5.0,,,,,,,,,,,,5.0,4.0,,5.0,4.0,5.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,
10628,4.0,5.0,,5.0,5.0,2.0,,5.0,3.0,5.0,,3.0,3.0,,,2.0,3.0,4.0,,3.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,,4.0,,5.0,,,,3.0,5.0,,4.0,4.0,5.0,5.0,,,,,,,,,3.0,4.0,,4.0,3.0,4.0,5.0,,5.0,3.0,,4.0,,4.0,,,,,3.0,5.0,,,,,3.0,,3.0,,,,4.0,,,,,4.0,5.0,,,,,,,,4.0,5.0,,,,,,,,,,,3.0,,,,4.0,,,,,,5.0,,,,3.0,,,,,,,4.0,,,,,4.0,3.0,,3.0,3.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,3.0,,,2.0,,,4.0,4.0,4.0,,,,,4.0,5.0,,,,,,,4.0,4.0,,,,,,,
10757,,4.0,,4.0,3.0,,,,3.0,5.0,5.0,,3.0,3.0,4.0,,,4.0,3.0,,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,,,,3.0,3.0,2.0,,,4.0,3.0,,,3.0,3.0,5.0,,,3.0,4.0,,,,,,,3.0,,,4.0,,4.0,,,,1.0,,,,5.0,,,4.0,,,,,3.0,,,,,4.0,5.0,,,,4.0,,,,4.0,,,,,,3.0,,3.0,,,4.0,2.0,4.0,,,,,3.0,,4.0,,,4.0,3.0,,4.0,,4.0,3.0,,3.0,,,3.0,,,,,3.0,3.0,,,,,3.0,,,,,,,3.0,,,4.0,,,,3.0,,3.0,,3.0,,,,4.0,4.0,1.0,,4.0,,,2.0,,,,,,,,5.0,,,,,3.0,,,,5.0,4.0,1.0,,4.0,,3.0,3.0,,3.0,,,,,,5.0,3.0,,,,
10798,,4.0,,4.0,3.0,,4.0,3.0,4.0,,4.0,,,,5.0,4.0,,5.0,4.0,,4.0,3.0,4.0,5.0,4.0,3.0,4.0,,,,4.0,,4.0,,4.0,4.0,,,4.0,3.0,,,,3.0,4.0,3.0,,4.0,,,,,,,,,3.0,,4.0,3.0,,4.0,,,,,,,,,5.0,,,,,,,,,5.0,4.0,,,,5.0,,5.0,,5.0,3.0,,,5.0,,3.0,,4.0,,,3.0,4.0,,,,,,4.0,3.0,,,5.0,,3.0,,5.0,,,,3.0,,,,,,,,,,4.0,,5.0,,,3.0,,,,5.0,,5.0,,4.0,3.0,4.0,,,,4.0,5.0,3.0,4.0,4.0,3.0,3.0,,,4.0,,,,,,4.0,,,,,,4.0,4.0,4.0,,,,,2.0,,,,,,,,,,,,,,3.0,,4.0,,,5.0,5.0,,,,3.0
10800,5.0,5.0,4.0,5.0,5.0,,,4.0,4.0,5.0,5.0,,5.0,5.0,5.0,3.0,5.0,5.0,,5.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,,4.0,5.0,5.0,,5.0,5.0,,2.0,,5.0,,4.0,,,1.0,3.0,5.0,5.0,2.0,,,2.0,,4.0,5.0,,3.0,4.0,5.0,,,3.0,,4.0,5.0,,5.0,,,,3.0,3.0,,,,,,,,,,4.0,5.0,,,,5.0,,,,,3.0,3.0,4.0,,,,5.0,,5.0,4.0,,,1.0,,,,,,,5.0,3.0,,,,4.0,,,,,,,4.0,,4.0,,,,4.0,,,3.0,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,5.0,,4.0,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,4.0,,,,,,,,,,,,,
10802,4.0,5.0,3.0,4.0,3.0,2.0,4.0,,4.0,5.0,4.0,4.0,,,4.0,4.0,4.0,5.0,,,5.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,,5.0,4.0,5.0,,,5.0,,,,3.0,4.0,,,,,,,3.0,,,4.0,3.0,3.0,,3.0,,,,,,5.0,,4.0,,,,,,4.0,,,,,3.0,4.0,3.0,,,5.0,4.0,,,,,,,,,,,,4.0,4.0,,,,5.0,,,4.0,5.0,,,4.0,,4.0,2.0,,,5.0,,,,3.0,3.0,4.0,,5.0,,,,,,,,,,5.0,,4.0,5.0,5.0,4.0,5.0,4.0,2.0,,4.0,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,5.0,,,,4.0,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,3.0,,,
10815,5.0,3.0,1.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,,5.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,,3.0,4.0,5.0,4.0,4.0,5.0,4.0,,,4.0,,,4.0,4.0,4.0,,5.0,,4.0,3.0,1.0,,5.0,5.0,5.0,,,,,,,3.0,4.0,,,4.0,3.0,3.0,,,,,4.0,3.0,,,,4.0,5.0,,,5.0,,,,,5.0,5.0,,,4.0,4.0,,,5.0,4.0,,3.0,4.0,,,,,,,,,,,,5.0,,,,4.0,5.0,,,5.0,,,,,,,,,,4.0,,,5.0,,,5.0,,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,5.0,,,,,4.0,,,,,5.0,,,,,,,,,4.0,,5.0,,4.0,,,,,,,,,3.0,5.0,,,5.0,4.0,,,,3.0
10863,4.0,4.0,4.0,5.0,5.0,,4.0,,,5.0,,,,3.0,5.0,,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,,4.0,,3.0,,,3.0,,,4.0,,4.0,4.0,,,,,,4.0,5.0,,4.0,,4.0,,3.0,,4.0,4.0,,,,4.0,,,,,4.0,,,4.0,3.0,,,4.0,4.0,,,3.0,,,,,,4.0,,,,,4.0,,,,,3.0,,3.0,4.0,,,,4.0,3.0,,,,,,,,,,,4.0,3.0,,,,4.0,,,,4.0,,,,5.0,,,,,4.0,,4.0,,,,,,,,,,,,,4.0,4.0,4.0,5.0,3.0,,,,,4.0,,,,,,4.0,,,,,,,,,,4.0,3.0,,4.0,,,4.0,,,3.0,,,,,,,,,3.0,4.0,,,,,4.0,,4.0,,3.0
10907,,3.0,,5.0,4.0,,5.0,3.0,,4.0,5.0,,3.0,3.0,3.0,2.0,,3.0,5.0,,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,,2.0,4.0,,,3.0,2.0,,,5.0,,,4.0,5.0,,,,,3.0,,3.0,,,3.0,5.0,3.0,,2.0,5.0,4.0,,,5.0,5.0,,5.0,5.0,5.0,,,5.0,4.0,4.0,1.0,,,3.0,,,4.0,3.0,,4.0,4.0,3.0,3.0,3.0,,,4.0,2.0,,,,,,,,,,,3.0,5.0,,,,,3.0,,,,,,3.0,5.0,5.0,3.0,3.0,,,,,,,5.0,,,5.0,,5.0,,,,,,,,,,,2.0,,,,,,,5.0,,,,3.0,,,,,5.0,,5.0,4.0,,,,5.0,4.0,4.0,,,,,5.0,4.0,,5.0,,,,4.0,,,,2.0,,,5.0,,,,,,,,5.0,3.0,,,4.0,,,,
10944,5.0,5.0,1.0,,3.0,,5.0,,4.0,4.0,4.0,,4.0,4.0,,4.0,5.0,4.0,5.0,,4.0,,4.0,4.0,4.0,1.0,4.0,,,,5.0,,,,,2.0,,,,,,,4.0,3.0,3.0,5.0,,4.0,,,,,,,4.0,,,,,4.0,,5.0,4.0,,,5.0,5.0,,,5.0,,,,,3.0,4.0,,,,,4.0,2.0,,,,5.0,5.0,,,,,,,,,,4.0,5.0,,5.0,,,,4.0,,,,,3.0,,,3.0,5.0,,,,,,,,3.0,,,4.0,,4.0,4.0,,,,,4.0,3.0,,,5.0,,4.0,,,,,4.0,5.0,,,,,,,,,,,,5.0,,4.0,,4.0,4.0,4.0,5.0,,4.0,,,,,4.0,,,5.0,,,,4.0,,,,,5.0,,,,,,4.0,4.0,,,,4.0,,4.0,,3.0,5.0,,
10954,4.0,3.0,2.0,3.0,,3.0,3.0,3.0,4.0,,4.0,3.0,4.0,4.0,4.0,,3.0,4.0,,3.0,4.0,,4.0,4.0,4.0,3.0,4.0,,3.0,4.0,3.0,,4.0,,,3.0,,4.0,5.0,,,,4.0,2.0,4.0,,3.0,,2.0,4.0,,2.0,,,3.0,2.0,,,4.0,1.0,3.0,4.0,,2.0,,5.0,3.0,,4.0,,,,,,,,,,,4.0,4.0,,,,5.0,,,,,3.0,,4.0,3.0,,,,2.0,,,5.0,,,,,2.0,5.0,,4.0,,,,,2.0,,,,2.0,,,,,3.0,3.0,,3.0,,4.0,,,,5.0,,4.0,,,,4.0,4.0,4.0,5.0,,,,,,,3.0,,,,,,4.0,2.0,,4.0,,,,,,1.0,,,,,,,4.0,,,3.0,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,3.0,,,,
10990,,5.0,4.0,4.0,2.0,,5.0,3.0,2.0,3.0,5.0,,1.0,3.0,5.0,,,4.0,3.0,,4.0,5.0,,4.0,4.0,4.0,4.0,1.0,2.0,,,4.0,5.0,,4.0,,,4.0,,5.0,,5.0,5.0,5.0,,,,1.0,4.0,3.0,,4.0,3.0,3.0,1.0,4.0,4.0,5.0,,,,3.0,,,2.0,2.0,,,,2.0,5.0,3.0,,,1.0,3.0,,2.0,2.0,,,3.0,4.0,4.0,,5.0,,,3.0,,,5.0,,5.0,,,3.0,,,3.0,3.0,,3.0,,,,2.0,,3.0,,,5.0,3.0,5.0,,4.0,,,3.0,,,,,3.0,3.0,,,,4.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,
11031,5.0,1.0,1.0,5.0,3.0,5.0,1.0,4.0,5.0,3.0,5.0,,5.0,4.0,4.0,1.0,4.0,,1.0,4.0,,5.0,,,,5.0,,5.0,5.0,,5.0,5.0,1.0,,,4.0,5.0,5.0,,,,1.0,4.0,2.0,4.0,5.0,5.0,5.0,,4.0,,,,4.0,5.0,,4.0,3.0,4.0,5.0,,,4.0,,5.0,,5.0,3.0,,5.0,,,,5.0,,,,,2.0,,4.0,5.0,3.0,,5.0,4.0,5.0,,3.0,4.0,,5.0,,3.0,,,,,,2.0,5.0,5.0,,,,,,,4.0,,3.0,3.0,2.0,,,3.0,,,,1.0,,5.0,5.0,,4.0,2.0,4.0,2.0,,,,,,1.0,,,,,,5.0,3.0,,,,,,3.0,,5.0,,3.0,,,,,,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,4.0,,4.0,,,,,5.0,,
11068,5.0,5.0,1.0,5.0,5.0,,,4.0,2.0,5.0,3.0,,3.0,3.0,,,5.0,5.0,,4.0,5.0,3.0,5.0,5.0,5.0,,5.0,,,3.0,5.0,4.0,5.0,4.0,,,,5.0,,3.0,,4.0,4.0,3.0,,4.0,,,1.0,,,,,,,,4.0,5.0,4.0,,,,,4.0,,4.0,3.0,,,,,,,,5.0,4.0,,5.0,3.0,3.0,,,,4.0,5.0,5.0,,,,,,,5.0,,5.0,3.0,,,3.0,5.0,5.0,,,,,,,,5.0,,,,,5.0,,4.0,2.0,,,5.0,5.0,,,,,,4.0,4.0,,,,5.0,,4.0,,,,,,,,,2.0,5.0,,,,,,4.0,,,,,,,4.0,,,,,3.0,5.0,,5.0,,,4.0,,,4.0,,4.0,1.0,,2.0,,,,3.0,,,,,,,,,,,,,,5.0,,,5.0,2.0,,
11080,5.0,4.0,,5.0,3.0,,5.0,,,4.0,4.0,,5.0,4.0,5.0,4.0,4.0,,3.0,4.0,,3.0,,,,3.0,,2.0,4.0,,5.0,3.0,3.0,,,5.0,5.0,4.0,,3.0,,3.0,4.0,1.0,,3.0,5.0,2.0,,3.0,,,1.0,3.0,4.0,,3.0,3.0,,5.0,,4.0,3.0,,2.0,3.0,,,,,2.0,,,,4.0,4.0,,1.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,,,3.0,,,3.0,5.0,5.0,,,,4.0,,2.0,4.0,,2.0,,,,1.0,,2.0,,,,2.0,,,2.0,,,3.0,,4.0,,,,,3.0,,,5.0,,,1.0,5.0,,,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,4.0,4.0,,,,,,,,,,5.0,,,4.0,,,4.0,,,,,,,4.0,,,,,,
11099,,4.0,,4.0,4.0,,4.0,5.0,,,2.0,,4.0,4.0,4.0,5.0,,4.0,4.0,,3.0,5.0,4.0,3.0,,2.0,4.0,4.0,4.0,4.0,,4.0,4.0,,3.0,,4.0,,,,,,,,,,4.0,4.0,,,,,,5.0,4.0,,,3.0,,,,5.0,3.0,,5.0,4.0,,5.0,,,3.0,4.0,,,,,,,3.0,5.0,,,,,,,,,5.0,4.0,,4.0,5.0,5.0,4.0,,,,,5.0,3.0,,,5.0,,,,,,,5.0,,,,,,5.0,,3.0,,,,,5.0,5.0,,5.0,,,,,3.0,,,,,,,,,,4.0,,,,,,4.0,,4.0,,4.0,,,5.0,,,,4.0,,,4.0,,5.0,4.0,,,,,,,,5.0,,3.0,,5.0,,,,4.0,,,3.0,,,5.0,,,,4.0,,,,4.0,4.0,,,,
11107,,3.0,1.0,5.0,5.0,,3.0,3.0,,5.0,3.0,,3.0,,2.0,,,,,,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,,,,4.0,,,2.0,3.0,,,1.0,,5.0,4.0,1.0,,4.0,5.0,3.0,,,,,,,3.0,,,2.0,4.0,5.0,,,4.0,,5.0,5.0,4.0,,,,,3.0,,,,,,3.0,5.0,5.0,4.0,,,,,,4.0,,,,,,5.0,5.0,4.0,,,,,5.0,5.0,,,3.0,,,,,,,4.0,,,,,,,,5.0,4.0,,,,,3.0,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,5.0,,,,3.0,,3.0,,,,5.0,5.0,,,5.0,3.0,4.0,2.0,,5.0,,,,,,,,,,,1.0,5.0,,,,4.0,,3.0,,,4.0,,,,,4.0,,5.0,4.0,,,,,
11114,4.0,5.0,4.0,5.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,,2.0,2.0,4.0,2.0,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,,,,,,,2.0,,4.0,5.0,,,3.0,5.0,2.0,4.0,4.0,,4.0,,,,4.0,5.0,2.0,4.0,3.0,5.0,3.0,4.0,5.0,,5.0,,,,,4.0,,,,4.0,4.0,,3.0,4.0,,,,5.0,,,3.0,4.0,,,,,,,,,,,,,4.0,2.0,,,,,5.0,,,3.0,2.0,,,3.0,,,3.0,,,,,,4.0,,,,,,,,,,3.0,,,4.0,,,,2.0,,,3.0,4.0,5.0,,,,,,4.0,,,,,,,,,,,,,,,,,5.0,5.0,,4.0,,,,,,3.0,4.0,,,5.0,,,,,,,3.0,,,5.0,,,,,,,,,,
11122,,4.0,,,,,2.0,,,2.0,,,,2.0,3.0,,,5.0,,,4.0,,5.0,4.0,4.0,3.0,4.0,2.0,3.0,,2.0,3.0,2.0,,,2.0,3.0,,,,,3.0,2.0,2.0,,1.0,2.0,4.0,,3.0,,,,,2.0,,3.0,4.0,4.0,,,,,4.0,3.0,,1.0,,,2.0,3.0,,,,,,,,3.0,3.0,2.0,,4.0,,3.0,,3.0,,3.0,4.0,,,,3.0,4.0,,2.0,,,4.0,,4.0,3.0,4.0,,,3.0,,3.0,,,2.0,,4.0,3.0,,,,,,,,,,4.0,3.0,5.0,2.0,,,,,,3.0,,,,,,,,,,4.0,,,,,3.0,,,,2.0,,,,,,,,,,,3.0,3.0,2.0,,,,2.0,,,2.0,,,,1.0,2.0,,,2.0,3.0,,,,,2.0,,,3.0,,,,4.0,,2.0,,,,2.0
11132,5.0,,,,4.0,5.0,,4.0,4.0,,,3.0,4.0,4.0,4.0,3.0,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,,,5.0,5.0,,,,,,,,4.0,,4.0,5.0,5.0,1.0,,,,,4.0,,,,,5.0,5.0,,,,,4.0,4.0,5.0,3.0,,4.0,,,,,5.0,4.0,4.0,,,,,,,,5.0,,5.0,,5.0,5.0,,,,,5.0,,,2.0,,5.0,,5.0,,,,5.0,,,,,,3.0,5.0,,5.0,,4.0,,,3.0,,4.0,5.0,,,3.0,,3.0,,,,2.0,,3.0,,,,,,,,,,5.0,,,4.0,,,,,,,,,,,,,,,,4.0,,3.0,,,2.0,,,,,,,4.0,,5.0,4.0,,,,,,,,,,,,,5.0,,,,3.0,4.0,,,,
11191,,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,,,3.0,,,3.0,,4.0,4.0,,5.0,,4.0,5.0,5.0,5.0,5.0,3.0,,,4.0,,4.0,,3.0,,4.0,,3.0,3.0,3.0,4.0,,,5.0,3.0,5.0,,4.0,4.0,,4.0,3.0,,,4.0,5.0,4.0,5.0,2.0,,4.0,5.0,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,,,,4.0,,,,,3.0,,4.0,5.0,,,,5.0,,2.0,5.0,3.0,5.0,4.0,,,,,,,1.0,,4.0,3.0,,,,4.0,4.0,4.0,,4.0,,5.0,,,,,4.0,,,,,4.0,4.0,,,,4.0,,5.0,,4.0,,4.0,,,,,,,,,,,,,,4.0,,4.0,5.0,,,,,,,,,1.0,5.0,,,,,,,,,,,1.0,,4.0,,,,,,
11214,4.0,5.0,3.0,5.0,4.0,,5.0,4.0,,5.0,5.0,,5.0,,5.0,4.0,4.0,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,,5.0,5.0,5.0,,,4.0,5.0,,2.0,5.0,,4.0,,5.0,4.0,5.0,,,,,,5.0,2.0,5.0,,2.0,,,5.0,2.0,4.0,4.0,5.0,,4.0,,5.0,,4.0,5.0,,,,5.0,4.0,5.0,2.0,,3.0,5.0,5.0,3.0,3.0,5.0,,5.0,5.0,4.0,5.0,4.0,5.0,,,5.0,,,5.0,,,,,,,5.0,,5.0,,,,,,,4.0,,,,4.0,5.0,,4.0,,,,,,,,5.0,,,5.0,3.0,5.0,,,4.0,4.0,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,4.0,,,,,,4.0,,,,5.0,,4.0,,,,5.0,,5.0,,,,
11216,5.0,3.0,4.0,3.0,4.0,,3.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,,4.0,4.0,,,,,3.0,,3.0,,4.0,,4.0,3.0,,,4.0,,,,,,3.0,,,,4.0,4.0,5.0,,,4.0,,3.0,5.0,4.0,3.0,,,,2.0,2.0,5.0,3.0,,,4.0,5.0,,,4.0,,,3.0,,3.0,,,,,5.0,,,2.0,,,3.0,5.0,,5.0,3.0,,,,5.0,,,5.0,2.0,,,5.0,,,5.0,,5.0,5.0,,,,5.0,,3.0,,,3.0,4.0,3.0,,4.0,,,,,,,2.0,4.0,3.0,,5.0,3.0,3.0,4.0,,3.0,5.0,4.0,,,,4.0,,,,,,5.0,,4.0,,,2.0,2.0,5.0,,,,,,5.0,4.0,,,,,3.0,,,,,3.0,,,,,5.0,,3.0,4.0,,,,,3.0,3.0,,,4.0,,4.0,,,,,,,,,3.0,,4.0,,
